date,strategy,asset,weight
2015-12-07,Bandit Meta-Strategy (Thompson Sampling),WMT,0.05097775011507711
2015-12-07,Bandit Meta-Strategy (Thompson Sampling),XOM,0.04662816687075654
2015-12-07,Bandit Meta-Strategy (UCB),AAPL,0.04957047366956935
2015-12-07,Bandit Meta-Strategy (UCB),AMZN,0.0499539783645785
2015-12-07,Bandit Meta-Strategy (UCB),BAC,0.049891745636505315
2015-12-07,Bandit Meta-Strategy (UCB),CASH,-0.0010907348222220254
2015-12-07,Bandit Meta-Strategy (UCB),DIS,0.04973615165143096
2015-12-07,Bandit Meta-Strategy (UCB),GOOGL,0.050237877058094696
2015-12-07,Bandit Meta-Strategy (UCB),HD,0.049597371710146096
2015-12-07,Bandit Meta-Strategy (UCB),JNJ,0.05059746499406437
2015-12-07,Bandit Meta-Strategy (UCB),JPM,0.049816786476029135
2015-12-07,Bandit Meta-Strategy (UCB),KO,0.05025355607695011
2015-12-07,Bandit Meta-Strategy (UCB),MA,0.049528223554366514
2015-12-07,Bandit Meta-Strategy (UCB),META,0.05023045793573751
2015-12-07,Bandit Meta-Strategy (UCB),MSFT,0.05091068865786673
2015-12-07,Bandit Meta-Strategy (UCB),NFLX,0.05039491877437221
2015-12-07,Bandit Meta-Strategy (UCB),NVDA,0.0517514472712531
2015-12-07,Bandit Meta-Strategy (UCB),PFE,0.04941243278743217
2015-12-07,Bandit Meta-Strategy (UCB),PG,0.051917355824267604
2015-12-07,Bandit Meta-Strategy (UCB),TSLA,0.04976618128761428
2015-12-07,Bandit Meta-Strategy (UCB),V,0.049917706106109766
2015-12-07,Bandit Meta-Strategy (UCB),WMT,0.05097775011507711
2015-12-07,Bandit Meta-Strategy (UCB),XOM,0.04662816687075654
2015-12-08,Bandit Meta-Strategy (EXP3),AAPL,0.04976670904548326
2015-12-08,Bandit Meta-Strategy (EXP3),AMZN,0.05073472126380458
2015-12-08,Bandit Meta-Strategy (EXP3),BAC,0.04911051262994086
2015-12-08,Bandit Meta-Strategy (EXP3),CASH,-0.0010955158332214728
2015-12-08,Bandit Meta-Strategy (EXP3),DIS,0.04936171391747569
2015-12-08,Bandit Meta-Strategy (EXP3),GOOGL,0.050598422361318056
2015-12-08,Bandit Meta-Strategy (EXP3),HD,0.04978129638426607
2015-12-08,Bandit Meta-Strategy (EXP3),JNJ,0.05037657215911033
2015-12-08,Bandit Meta-Strategy (EXP3),JPM,0.0492584830938051
2015-12-08,Bandit Meta-Strategy (EXP3),KO,0.05025184077775644
2015-12-08,Bandit Meta-Strategy (EXP3),MA,0.04992839447122151
2015-12-08,Bandit Meta-Strategy (EXP3),META,0.050871014913030525
2015-12-08,Bandit Meta-Strategy (EXP3),MSFT,0.051115520896065886
2015-12-08,Bandit Meta-Strategy (EXP3),NFLX,0.051269911656996625
2015-12-08,Bandit Meta-Strategy (EXP3),NVDA,0.0526847291111324
2015-12-08,Bandit Meta-Strategy (EXP3),PFE,0.049431478423578264
2015-12-08,Bandit Meta-Strategy (EXP3),PG,0.051732396405039544
2015-12-08,Bandit Meta-Strategy (EXP3),TSLA,0.04903061125047057
2015-12-08,Bandit Meta-Strategy (EXP3),V,0.04983398932978671
2015-12-08,Bandit Meta-Strategy (EXP3),WMT,0.05044790943369751
2015-12-08,Bandit Meta-Strategy (EXP3),XOM,0.04550928830924149
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),AAPL,0.04976670904548326
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),AMZN,0.05073472126380458
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),BAC,0.04911051262994086
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),CASH,-0.0010955158332214728
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),DIS,0.04936171391747569
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),GOOGL,0.050598422361318056
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),HD,0.04978129638426607
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),JNJ,0.05037657215911033
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),JPM,0.0492584830938051
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),KO,0.05025184077775644
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),MA,0.04992839447122151
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),META,0.050871014913030525
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),MSFT,0.051115520896065886
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.051269911656996625
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),NVDA,0.0526847291111324
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),PFE,0.049431478423578264
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),PG,0.051732396405039544
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),TSLA,0.04903061125047057
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),V,0.04983398932978671
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),WMT,0.05044790943369751
2015-12-08,Bandit Meta-Strategy (Thompson Sampling),XOM,0.04550928830924149
2015-12-08,Bandit Meta-Strategy (UCB),AAPL,0.04976670904548326
2015-12-08,Bandit Meta-Strategy (UCB),AMZN,0.05073472126380458
2015-12-08,Bandit Meta-Strategy (UCB),BAC,0.04911051262994086
2015-12-08,Bandit Meta-Strategy (UCB),CASH,-0.0010955158332214728
2015-12-08,Bandit Meta-Strategy (UCB),DIS,0.04936171391747569
2015-12-08,Bandit Meta-Strategy (UCB),GOOGL,0.050598422361318056
2015-12-08,Bandit Meta-Strategy (UCB),HD,0.04978129638426607
2015-12-08,Bandit Meta-Strategy (UCB),JNJ,0.05037657215911033
2015-12-08,Bandit Meta-Strategy (UCB),JPM,0.0492584830938051
2015-12-08,Bandit Meta-Strategy (UCB),KO,0.05025184077775644
2015-12-08,Bandit Meta-Strategy (UCB),MA,0.04992839447122151
2015-12-08,Bandit Meta-Strategy (UCB),META,0.050871014913030525
2015-12-08,Bandit Meta-Strategy (UCB),MSFT,0.051115520896065886
2015-12-08,Bandit Meta-Strategy (UCB),NFLX,0.051269911656996625
2015-12-08,Bandit Meta-Strategy (UCB),NVDA,0.0526847291111324
2015-12-08,Bandit Meta-Strategy (UCB),PFE,0.049431478423578264
2015-12-08,Bandit Meta-Strategy (UCB),PG,0.051732396405039544
2015-12-08,Bandit Meta-Strategy (UCB),TSLA,0.04903061125047057
2015-12-08,Bandit Meta-Strategy (UCB),V,0.04983398932978671
2015-12-08,Bandit Meta-Strategy (UCB),WMT,0.05044790943369751
2015-12-08,Bandit Meta-Strategy (UCB),XOM,0.04550928830924149
2015-12-09,Bandit Meta-Strategy (EXP3),AAPL,0.04920450351075748
2015-12-09,Bandit Meta-Strategy (EXP3),AMZN,0.05034427613533277
2015-12-09,Bandit Meta-Strategy (EXP3),BAC,0.04939185723893257
2015-12-09,Bandit Meta-Strategy (EXP3),CASH,-0.0011075907354877823
2015-12-09,Bandit Meta-Strategy (EXP3),DIS,0.04945766173070299
2015-12-09,Bandit Meta-Strategy (EXP3),GOOGL,0.05032523463722813
2015-12-09,Bandit Meta-Strategy (EXP3),HD,0.049600462425930456
2015-12-09,Bandit Meta-Strategy (EXP3),JNJ,0.05079756188268965
2015-12-09,Bandit Meta-Strategy (EXP3),JPM,0.04942390354544788
2015-12-09,Bandit Meta-Strategy (EXP3),KO,0.05039228357995478
2015-12-09,Bandit Meta-Strategy (EXP3),MA,0.050293618977186795
2015-12-09,Bandit Meta-Strategy (EXP3),META,0.05051890346229944
2015-12-09,Bandit Meta-Strategy (EXP3),MSFT,0.050928609715746656
2015-12-09,Bandit Meta-Strategy (EXP3),NFLX,0.0507001796169857
2015-12-09,Bandit Meta-Strategy (EXP3),NVDA,0.05191633176344917
2015-12-09,Bandit Meta-Strategy (EXP3),PFE,0.04960760236482994
2015-12-09,Bandit Meta-Strategy (EXP3),PG,0.05226896175319511
2015-12-09,Bandit Meta-Strategy (EXP3),TSLA,0.049089970952289584
2015-12-09,Bandit Meta-Strategy (EXP3),V,0.04962499941307112
2015-12-09,Bandit Meta-Strategy (EXP3),WMT,0.050593250953699306
2015-12-09,Bandit Meta-Strategy (EXP3),XOM,0.046627417075758126
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),AAPL,0.04920450351075748
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),AMZN,0.05034427613533277
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),BAC,0.04939185723893257
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),CASH,-0.0011075907354877823
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),DIS,0.04945766173070299
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),GOOGL,0.05032523463722813
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),HD,0.049600462425930456
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),JNJ,0.05079756188268965
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),JPM,0.04942390354544788
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),KO,0.05039228357995478
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),MA,0.050293618977186795
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),META,0.05051890346229944
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),MSFT,0.050928609715746656
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.0507001796169857
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),NVDA,0.05191633176344917
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),PFE,0.04960760236482994
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),PG,0.05226896175319511
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),TSLA,0.049089970952289584
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),V,0.04962499941307112
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),WMT,0.050593250953699306
2015-12-09,Bandit Meta-Strategy (Thompson Sampling),XOM,0.046627417075758126
2015-12-09,Bandit Meta-Strategy (UCB),AAPL,0.04920450351075748
2015-12-09,Bandit Meta-Strategy (UCB),AMZN,0.05034427613533277
2015-12-09,Bandit Meta-Strategy (UCB),BAC,0.04939185723893257
2015-12-09,Bandit Meta-Strategy (UCB),CASH,-0.0011075907354877823
2015-12-09,Bandit Meta-Strategy (UCB),DIS,0.04945766173070299
2015-12-09,Bandit Meta-Strategy (UCB),GOOGL,0.05032523463722813
2015-12-09,Bandit Meta-Strategy (UCB),HD,0.049600462425930456
2015-12-09,Bandit Meta-Strategy (UCB),JNJ,0.05079756188268965
2015-12-09,Bandit Meta-Strategy (UCB),JPM,0.04942390354544788
2015-12-09,Bandit Meta-Strategy (UCB),KO,0.05039228357995478
2015-12-09,Bandit Meta-Strategy (UCB),MA,0.050293618977186795
2015-12-09,Bandit Meta-Strategy (UCB),META,0.05051890346229944
2015-12-09,Bandit Meta-Strategy (UCB),MSFT,0.050928609715746656
2015-12-09,Bandit Meta-Strategy (UCB),NFLX,0.0507001796169857
2015-12-09,Bandit Meta-Strategy (UCB),NVDA,0.05191633176344917
2015-12-09,Bandit Meta-Strategy (UCB),PFE,0.04960760236482994
2015-12-09,Bandit Meta-Strategy (UCB),PG,0.05226896175319511
2015-12-09,Bandit Meta-Strategy (UCB),TSLA,0.049089970952289584
2015-12-09,Bandit Meta-Strategy (UCB),V,0.04962499941307112
2015-12-09,Bandit Meta-Strategy (UCB),WMT,0.050593250953699306
2015-12-09,Bandit Meta-Strategy (UCB),XOM,0.046627417075758126
2015-12-10,Bandit Meta-Strategy (EXP3),AAPL,0.04932448377974341
2015-12-10,Bandit Meta-Strategy (EXP3),AMZN,0.05004148197213185
2015-12-10,Bandit Meta-Strategy (EXP3),BAC,0.04956605606413193
2015-12-10,Bandit Meta-Strategy (EXP3),CASH,-0.0011050348754855833
2015-12-10,Bandit Meta-Strategy (EXP3),DIS,0.04902924393663652
2015-12-10,Bandit Meta-Strategy (EXP3),GOOGL,0.05004383721117953
2015-12-10,Bandit Meta-Strategy (EXP3),HD,0.04972611918300622
2015-12-10,Bandit Meta-Strategy (EXP3),JNJ,0.050923449058870134
2015-12-10,Bandit Meta-Strategy (EXP3),JPM,0.04942284600848633
2015-12-10,Bandit Meta-Strategy (EXP3),KO,0.05039385187893386
2015-12-10,Bandit Meta-Strategy (EXP3),MA,0.050069840963006804
2015-12-10,Bandit Meta-Strategy (EXP3),META,0.05079745019085772
2015-12-10,Bandit Meta-Strategy (EXP3),MSFT,0.05107909807484167
2015-12-10,Bandit Meta-Strategy (EXP3),NFLX,0.05005780372906874
2015-12-10,Bandit Meta-Strategy (EXP3),NVDA,0.052224077429660856
2015-12-10,Bandit Meta-Strategy (EXP3),PFE,0.04960042246333047
2015-12-10,Bandit Meta-Strategy (EXP3),PG,0.052208750160356344
2015-12-10,Bandit Meta-Strategy (EXP3),TSLA,0.04953294825583233
2015-12-10,Bandit Meta-Strategy (EXP3),V,0.04966306018394321
2015-12-10,Bandit Meta-Strategy (EXP3),WMT,0.05084348814667489
2015-12-10,Bandit Meta-Strategy (EXP3),XOM,0.04655672618479271
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),AAPL,0.04932448377974341
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),AMZN,0.05004148197213185
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),BAC,0.04956605606413193
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),CASH,-0.0011050348754855833
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),DIS,0.04902924393663652
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),GOOGL,0.05004383721117953
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),HD,0.04972611918300622
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),JNJ,0.050923449058870134
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),JPM,0.04942284600848633
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),KO,0.05039385187893386
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),MA,0.050069840963006804
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),META,0.05079745019085772
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),MSFT,0.05107909807484167
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.05005780372906874
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),NVDA,0.052224077429660856
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),PFE,0.04960042246333047
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),PG,0.052208750160356344
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),TSLA,0.04953294825583233
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),V,0.04966306018394321
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),WMT,0.05084348814667489
2015-12-10,Bandit Meta-Strategy (Thompson Sampling),XOM,0.04655672618479271
2015-12-10,Bandit Meta-Strategy (UCB),AAPL,0.04932448377974341
2015-12-10,Bandit Meta-Strategy (UCB),AMZN,0.05004148197213185
2015-12-10,Bandit Meta-Strategy (UCB),BAC,0.04956605606413193
2015-12-10,Bandit Meta-Strategy (UCB),CASH,-0.0011050348754855833
2015-12-10,Bandit Meta-Strategy (UCB),DIS,0.04902924393663652
2015-12-10,Bandit Meta-Strategy (UCB),GOOGL,0.05004383721117953
2015-12-10,Bandit Meta-Strategy (UCB),HD,0.04972611918300622
2015-12-10,Bandit Meta-Strategy (UCB),JNJ,0.050923449058870134
2015-12-10,Bandit Meta-Strategy (UCB),JPM,0.04942284600848633
2015-12-10,Bandit Meta-Strategy (UCB),KO,0.05039385187893386
2015-12-10,Bandit Meta-Strategy (UCB),MA,0.050069840963006804
2015-12-10,Bandit Meta-Strategy (UCB),META,0.05079745019085772
2015-12-10,Bandit Meta-Strategy (UCB),MSFT,0.05107909807484167
2015-12-10,Bandit Meta-Strategy (UCB),NFLX,0.05005780372906874
2015-12-10,Bandit Meta-Strategy (UCB),NVDA,0.052224077429660856
2015-12-10,Bandit Meta-Strategy (UCB),PFE,0.04960042246333047
2015-12-10,Bandit Meta-Strategy (UCB),PG,0.052208750160356344
2015-12-10,Bandit Meta-Strategy (UCB),TSLA,0.04953294825583233
2015-12-10,Bandit Meta-Strategy (UCB),V,0.04966306018394321
2015-12-10,Bandit Meta-Strategy (UCB),WMT,0.05084348814667489
2015-12-10,Bandit Meta-Strategy (UCB),XOM,0.04655672618479271
2015-12-11,Bandit Meta-Strategy (EXP3),AAPL,0.049066476177034093
2015-12-11,Bandit Meta-Strategy (EXP3),AMZN,0.04938450797138925
2015-12-11,Bandit Meta-Strategy (EXP3),BAC,0.04922644554136706
2015-12-11,Bandit Meta-Strategy (EXP3),CASH,-0.0011282948480150993
2015-12-11,Bandit Meta-Strategy (EXP3),DIS,0.048831880024175926
2015-12-11,Bandit Meta-Strategy (EXP3),GOOGL,0.050450465053149415
2015-12-11,Bandit Meta-Strategy (EXP3),HD,0.04996835021019147
2015-12-11,Bandit Meta-Strategy (EXP3),JNJ,0.051509024525957806
2015-12-11,Bandit Meta-Strategy (EXP3),JPM,0.049278678977155065
2015-12-11,Bandit Meta-Strategy (EXP3),KO,0.05086496227293871
2015-12-11,Bandit Meta-Strategy (EXP3),MA,0.049667725247545244
2015-12-11,Bandit Meta-Strategy (EXP3),META,0.050243088449426994
2015-12-11,Bandit Meta-Strategy (EXP3),MSFT,0.0510124776145323
2015-12-11,Bandit Meta-Strategy (EXP3),NFLX,0.04944809578789922
2015-12-11,Bandit Meta-Strategy (EXP3),NVDA,0.052531095397240886
2015-12-11,Bandit Meta-Strategy (EXP3),PFE,0.050174956067584105
2015-12-11,Bandit Meta-Strategy (EXP3),PG,0.05330084378711822
2015-12-11,Bandit Meta-Strategy (EXP3),TSLA,0.04833712004797868
2015-12-11,Bandit Meta-Strategy (EXP3),V,0.049403712350812444
2015-12-11,Bandit Meta-Strategy (EXP3),WMT,0.051739547026346144
2015-12-11,Bandit Meta-Strategy (EXP3),XOM,0.046688842318172066
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),AAPL,0.049066476177034093
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),AMZN,0.04938450797138925
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),BAC,0.04922644554136706
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),CASH,-0.0011282948480150993
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),DIS,0.048831880024175926
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),GOOGL,0.050450465053149415
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),HD,0.04996835021019147
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),JNJ,0.051509024525957806
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),JPM,0.049278678977155065
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),KO,0.05086496227293871
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),MA,0.049667725247545244
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),META,0.050243088449426994
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),MSFT,0.0510124776145323
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.04944809578789922
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),NVDA,0.052531095397240886
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),PFE,0.050174956067584105
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),PG,0.05330084378711822
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),TSLA,0.04833712004797868
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),V,0.049403712350812444
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),WMT,0.051739547026346144
2015-12-11,Bandit Meta-Strategy (Thompson Sampling),XOM,0.046688842318172066
2015-12-11,Bandit Meta-Strategy (UCB),AAPL,0.049066476177034093
2015-12-11,Bandit Meta-Strategy (UCB),AMZN,0.04938450797138925
2015-12-11,Bandit Meta-Strategy (UCB),BAC,0.04922644554136706
2015-12-11,Bandit Meta-Strategy (UCB),CASH,-0.0011282948480150993
2015-12-11,Bandit Meta-Strategy (UCB),DIS,0.048831880024175926
2015-12-11,Bandit Meta-Strategy (UCB),GOOGL,0.050450465053149415
2015-12-11,Bandit Meta-Strategy (UCB),HD,0.04996835021019147
2015-12-11,Bandit Meta-Strategy (UCB),JNJ,0.051509024525957806
2015-12-11,Bandit Meta-Strategy (UCB),JPM,0.049278678977155065
2015-12-11,Bandit Meta-Strategy (UCB),KO,0.05086496227293871
2015-12-11,Bandit Meta-Strategy (UCB),MA,0.049667725247545244
2015-12-11,Bandit Meta-Strategy (UCB),META,0.050243088449426994
2015-12-11,Bandit Meta-Strategy (UCB),MSFT,0.0510124776145323
2015-12-11,Bandit Meta-Strategy (UCB),NFLX,0.04944809578789922
2015-12-11,Bandit Meta-Strategy (UCB),NVDA,0.052531095397240886
2015-12-11,Bandit Meta-Strategy (UCB),PFE,0.050174956067584105
2015-12-11,Bandit Meta-Strategy (UCB),PG,0.05330084378711822
2015-12-11,Bandit Meta-Strategy (UCB),TSLA,0.04833712004797868
2015-12-11,Bandit Meta-Strategy (UCB),V,0.049403712350812444
2015-12-11,Bandit Meta-Strategy (UCB),WMT,0.051739547026346144
2015-12-11,Bandit Meta-Strategy (UCB),XOM,0.046688842318172066
2015-12-14,Bandit Meta-Strategy (EXP3),AAPL,0.04822641315760609
2015-12-14,Bandit Meta-Strategy (EXP3),AMZN,0.05019609611389207
2015-12-14,Bandit Meta-Strategy (EXP3),BAC,0.048888452900176536
2015-12-14,Bandit Meta-Strategy (EXP3),CASH,-0.0011158789374465293
2015-12-14,Bandit Meta-Strategy (EXP3),DIS,0.048880105197920944
2015-12-14,Bandit Meta-Strategy (EXP3),GOOGL,0.050701158035386225
2015-12-14,Bandit Meta-Strategy (EXP3),HD,0.05001330178053492
2015-12-14,Bandit Meta-Strategy (EXP3),JNJ,0.051177684646817184
2015-12-14,Bandit Meta-Strategy (EXP3),JPM,0.04888854454769621
2015-12-14,Bandit Meta-Strategy (EXP3),KO,0.050519454049107515
2015-12-14,Bandit Meta-Strategy (EXP3),MA,0.04988262295570631
2015-12-14,Bandit Meta-Strategy (EXP3),META,0.05092613618622835
2015-12-14,Bandit Meta-Strategy (EXP3),MSFT,0.05145903204047974
2015-12-14,Bandit Meta-Strategy (EXP3),NFLX,0.049627795117929245
2015-12-14,Bandit Meta-Strategy (EXP3),NVDA,0.05208095980831346
2015-12-14,Bandit Meta-Strategy (EXP3),PFE,0.04980856133246776
2015-12-14,Bandit Meta-Strategy (EXP3),PG,0.053059959436305794
2015-12-14,Bandit Meta-Strategy (EXP3),TSLA,0.04814884938584245
2015-12-14,Bandit Meta-Strategy (EXP3),V,0.049347961662801434
2015-12-14,Bandit Meta-Strategy (EXP3),WMT,0.05205800287374252
2015-12-14,Bandit Meta-Strategy (EXP3),XOM,0.04722478770849177
2015-12-14,Bandit Meta-Strategy (Thompson Sampling),AAPL,0.04822641315760609
2015-12-14,Bandit Meta-Strategy (Thompson Sampling),AMZN,0.05019609611389207
2015-12-14,Bandit Meta-Strategy (Thompson Sampling),BAC,0.048888452900176536
2015-12-14,Bandit Meta-Strategy (Thompson Sampling),CASH,-0.0011158789374465293
2015-12-14,Bandit Meta-Strategy (Thompson Sampling),DIS,0.048880105197920944
2015-12-14,Bandit Meta-Strategy (Thompson Sampling),GOOGL,0.050701158035386225
2015-12-14,Bandit Meta-Strategy (Thompson Sampling),HD,0.05001330178053492
2015-12-14,Bandit Meta-Strategy (Thompson Sampling),JNJ,0.051177684646817184
2015-12-14,Bandit Meta-Strategy (Thompson Sampling),JPM,0.04888854454769621
2015-12-14,Bandit Meta-Strategy (Thompson Sampling),KO,0.050519454049107515
2015-12-14,Bandit Meta-Strategy (Thompson Sampling),MA,0.04988262295570631
2015-12-14,Bandit Meta-Strategy (Thompson Sampling),META,0.05092613618622835
2015-12-14,Bandit Meta-Strategy (Thompson Sampling),MSFT,0.05145903204047974
2015-12-14,Bandit Meta-Strategy (Thompson Sampling),NFLX,0.049627795117929245
